no;Lat;Lon;Fare;Time;CabID
9016;37.7883;-122.41017;0;1211823377;30788
9017;37.78825;-122.40944;0;1211823599;30788
9018;37.78816;-122.41083;0;1211823654;30788
9019;37.78818;-122.41081;0;1211823825;30788
9020;37.78829;-122.40962;0;1211823889;30788
9021;37.78821;-122.4102;0;1211823948;30788
9022;37.78821;-122.41025;1;1211823956;30788
9023;37.78757;-122.40996;1;1211824014;30788
9024;37.78473;-122.40947;1;1211824071;30788
9025;37.78309;-122.41186;1;1211824131;30788
9026;37.78223;-122.41942;1;1211824192;30788
9027;37.78195;-122.42132;1;1211824252;30788
9028;37.78119;-122.42681;1;1211824318;30788
9029;37.78066;-122.43083;1;1211824374;30788
9030;37.77952;-122.43949;1;1211824435;30788
9031;37.77705;-122.44678;1;1211824495;30788
9032;37.77529;-122.44641;1;1211824527;30788
9033;37.77333;-122.44605;1;1211824576;30788
9034;37.77004;-122.44676;1;1211824643;30788
9035;37.77013;-122.44683;0;1211824677;30788
9036;37.77016;-122.44684;0;1211824689;30788
9037;37.76921;-122.4534;0;1211824812;30788
9038;37.76666;-122.45307;0;1211824872;30788
9039;37.76442;-122.45365;0;1211824933;30788
9040;37.76339;-122.45839;0;1211824998;30788
9041;37.76233;-122.46351;0;1211825048;30788
9042;37.76407;-122.46512;0;1211825168;30788
9043;37.76426;-122.46151;0;1211825233;30788
9044;37.76441;-122.45828;0;1211825275;30788
9045;37.76434;-122.45823;1;1211825303;30788
9046;37.76543;-122.45283;1;1211825370;30788
9047;37.77006;-122.45373;1;1211825419;30788
9048;37.77165;-122.44982;1;1211825479;30788
9049;37.77235;-122.44366;1;1211825535;30788
9050;37.7741;-122.42921;1;1211825659;30788
9051;37.77498;-122.42312;1;1211825725;30788
9052;37.77709;-122.42123;1;1211825774;30788
9053;37.78029;-122.41824;1;1211825834;30788
9054;37.77883;-122.41531;1;1211825895;30788
9055;37.77891;-122.41534;0;1211825909;30788
9056;37.77891;-122.41536;0;1211825969;30788
9057;37.77798;-122.41596;0;1211826044;30788
9058;37.77853;-122.41656;0;1211826095;30788
9059;37.78088;-122.41704;0;1211826127;30788
9060;37.78417;-122.41768;0;1211826196;30788
9061;37.7872;-122.41709;0;1211826246;30788
9062;37.78784;-122.41009;0;1211826309;30788
9063;37.78805;-122.40839;0;1211826366;30788
9064;37.7873;-122.40833;0;1211826426;30788
9065;37.78754;-122.41373;0;1211826487;30788
9066;37.78624;-122.41657;0;1211826547;30788
9067;37.78601;-122.41928;0;1211826613;30788
9068;37.78586;-122.42109;0;1211826669;30788
9069;37.78566;-122.42447;0;1211826748;30788
9070;37.7848;-122.43093;0;1211826781;30788
9071;37.78562;-122.42949;0;1211826840;30788
9072;37.78704;-122.42576;0;1211826959;30788
9073;37.78705;-122.42575;1;1211826976;30788
9074;37.78869;-122.42703;1;1211827042;30788
9075;37.78842;-122.43013;1;1211827097;30788
9076;37.78731;-122.43853;1;1211827176;30788
9077;37.78643;-122.44663;1;1211827220;30788
9078;37.78666;-122.45162;1;1211827279;30788
9079;37.78591;-122.45771;1;1211827338;30788
9080;37.78494;-122.46784;1;1211827460;30788
9081;37.78495;-122.46786;0;1211827489;30788
9082;37.78494;-122.46786;0;1211827548;30788
9083;37.78494;-122.46788;0;1211827609;30788
9084;37.7847;-122.46788;0;1211827664;30788
9085;37.78449;-122.47233;0;1211827729;30788
9086;37.7843;-122.47628;0;1211827788;30788
9087;37.7836;-122.48178;0;1211827845;30788
9088;37.78042;-122.48157;0;1211827910;30788
9089;37.78024;-122.48353;0;1211827966;30788
9090;37.77997;-122.48891;0;1211828028;30788
9091;37.77978;-122.49275;0;1211828077;30788
9092;37.77954;-122.49741;0;1211828140;30788
9093;37.77647;-122.50062;0;1211828207;30788
9094;37.77375;-122.50051;0;1211828237;30788
9095;37.77332;-122.50838;1;1211828648;30788
9096;37.77166;-122.50391;1;1211828687;30788
9097;37.77232;-122.4898;1;1211828813;30788
9098;37.77267;-122.48172;1;1211828858;30788
9099;37.77309;-122.47253;1;1211828925;30788
9100;37.77324;-122.46917;1;1211828978;30788
9101;37.77357;-122.46416;1;1211829038;30788
9102;37.7743;-122.45822;1;1211829102;30788
9103;37.77513;-122.45187;1;1211829159;30788
9104;37.77509;-122.44636;1;1211829221;30788
9105;37.77413;-122.44615;1;1211829283;30788
9106;37.77229;-122.44414;1;1211829349;30788
9107;37.77311;-122.4376;1;1211829398;30788
9108;37.77412;-122.42993;1;1211829476;30788
9109;37.77644;-122.4178;1;1211829581;30788
9110;37.77637;-122.41457;1;1211829641;30788
9111;37.78085;-122.40882;1;1211829702;30788
9112;37.78336;-122.40573;1;1211829762;30788
9113;37.78342;-122.40566;1;1211829794;30788
9114;37.78364;-122.4056;1;1211829854;30788
9115;37.78368;-122.40559;0;1211829857;30788
9116;37.7844;-122.4042;0;1211829917;30788
9117;37.78617;-122.40203;0;1211829977;30788
9118;37.78722;-122.40323;0;1211830040;30788
9119;37.78777;-122.40489;0;1211830097;30788
9120;37.78742;-122.40786;0;1211830158;30788
9121;37.78907;-122.40984;0;1211830218;30788
9122;37.78853;-122.4101;0;1211830279;30788
9123;37.78839;-122.41011;0;1211830338;30788
9124;37.78841;-122.40721;0;1211830399;30788
9125;37.78776;-122.40665;0;1211830459;30788
9126;37.78718;-122.40599;0;1211830534;30788
9127;37.78404;-122.4049;0;1211830580;30788
9128;37.78376;-122.40761;0;1211830645;30788
9129;37.78436;-122.40861;0;1211830700;30788
9130;37.78461;-122.40928;0;1211830767;30788
9131;37.78517;-122.41137;0;1211830821;30788
9132;37.78805;-122.41114;0;1211830881;30788
9133;37.78815;-122.40875;0;1211830941;30788
9134;37.78806;-122.40859;0;1211831001;30788
9135;37.78775;-122.40834;0;1211831061;30788
9136;37.78706;-122.41057;0;1211831122;30788
9137;37.78634;-122.41615;0;1211831182;30788
9138;37.78606;-122.41974;0;1211831243;30788
9139;37.78882;-122.42025;0;1211831303;30788
9140;37.79071;-122.42079;1;1211831358;30788
9141;37.79044;-122.42281;1;1211831386;30788
9142;37.78935;-122.42549;1;1211831452;30788
9143;37.78572;-122.42879;1;1211831539;30788
9144;37.78572;-122.4288;0;1211831545;30788
9145;37.78538;-122.43129;0;1211831609;30788
9146;37.78536;-122.43319;0;1211831662;30788
9147;37.78743;-122.43354;0;1211831726;30788
9148;37.78907;-122.43383;0;1211831783;30788
9149;37.79398;-122.43474;0;1211831905;30788
9150;37.79624;-122.43537;0;1211831966;30788
9151;37.79694;-122.43554;1;1211832006;30788
9152;37.79699;-122.44378;1;1211832121;30788
9153;37.79788;-122.44726;1;1211832181;30788
9154;37.79666;-122.448;1;1211832242;30788
9155;37.79666;-122.448;0;1211832248;30788
9156;37.79778;-122.44817;0;1211832320;30788
9157;37.79834;-122.44786;0;1211832368;30788
9158;37.79945;-122.44676;0;1211832444;30788
9159;37.79968;-122.44483;0;1211832489;30788
9160;37.79962;-122.4428;0;1211832549;30788
9161;37.79932;-122.43948;0;1211832609;30788
9162;37.79975;-122.43624;0;1211832682;30788
9163;37.79801;-122.43566;0;1211832729;30788
9164;37.79711;-122.43525;0;1211832794;30788
9165;37.79764;-122.43119;0;1211832861;30788
9166;37.798;-122.42835;0;1211832909;30788
9167;37.7983;-122.42581;0;1211832978;30788
9168;37.79856;-122.42226;0;1211833031;30788
9169;37.79618;-122.42179;0;1211833091;30788
9170;37.79604;-122.42029;0;1211833156;30788
9171;37.7975;-122.41049;0;1211833211;30788
9172;37.79769;-122.40648;0;1211833271;30788
9173;37.79722;-122.4057;0;1211833336;30788
9174;37.7954;-122.40329;0;1211833391;30788
9175;37.79372;-122.40397;0;1211833451;30788
9176;37.79536;-122.40498;0;1211833512;30788
9177;37.79679;-122.40524;0;1211833572;30788
9178;37.79806;-122.40681;1;1211833629;30788
9179;37.80069;-122.41063;1;1211833713;30788
9180;37.80365;-122.4132;1;1211833774;30788
9181;37.80572;-122.41365;1;1211833823;30788
9182;37.80573;-122.4136;0;1211833832;30788
9183;37.80674;-122.41249;0;1211833894;30788
9184;37.8083;-122.40926;0;1211833954;30788
9185;37.80834;-122.40958;0;1211834030;30788
9186;37.80835;-122.40976;0;1211834069;30788
9187;37.80832;-122.40979;0;1211834131;30788
9188;37.80837;-122.40978;0;1211834187;30788
9189;37.80837;-122.40977;0;1211834246;30788
9190;37.80838;-122.40982;0;1211834310;30788
9191;37.80839;-122.40983;0;1211834366;30788
9192;37.80838;-122.40984;0;1211834437;30788
9193;37.80838;-122.40984;0;1211834505;30788
9194;37.80837;-122.4099;0;1211834551;30788
9195;37.80837;-122.40991;0;1211834606;30788
9196;37.80839;-122.40991;0;1211834666;30788
9197;37.80842;-122.40997;0;1211834731;30788
9198;37.80839;-122.41004;0;1211834787;30788
9199;37.8084;-122.41005;1;1211834825;30788
9200;37.80849;-122.41205;1;1211834882;30788
9201;37.80631;-122.41376;1;1211835010;30788
9202;37.80495;-122.41346;1;1211835060;30788
9203;37.80255;-122.41301;1;1211835120;30788
9204;37.80025;-122.41254;1;1211835180;30788
9205;37.79728;-122.41207;1;1211835246;30788
9206;37.79451;-122.41308;1;1211835301;30788
9207;37.79268;-122.41264;1;1211835362;30788
9208;37.79179;-122.41097;1;1211835421;30788
9209;37.78956;-122.41039;1;1211835482;30788
9210;37.78851;-122.40938;1;1211835542;30788
9211;37.78902;-122.4088;1;1211835602;30788
9212;37.78902;-122.4088;0;1211835603;30788
9213;37.78837;-122.40866;0;1211835679;30788
9214;37.78781;-122.40864;0;1211835723;30788
9215;37.7881;-122.40783;0;1211835783;30788
9216;37.78808;-122.40775;0;1211835843;30788
9217;37.78806;-122.40779;0;1211835903;30788
9218;37.78803;-122.40793;0;1211835963;30788
9219;37.7882;-122.40801;0;1211836023;30788
9220;37.78813;-122.40771;0;1211836083;30788
9221;37.7881;-122.40763;0;1211836144;30788
9222;37.78801;-122.40795;0;1211836174;30788
9223;37.78808;-122.40797;0;1211836234;30788
9224;37.78801;-122.40796;0;1211836294;30788
9225;37.78798;-122.40778;0;1211836354;30788
9226;37.78794;-122.40759;0;1211836414;30788
9227;37.78771;-122.40794;0;1211836475;30788
9228;37.78755;-122.40797;1;1211836544;30788
9229;37.78612;-122.40776;1;1211836604;30788
9230;37.78605;-122.40651;1;1211836664;30788
9231;37.78528;-122.40436;1;1211836724;30788
9232;37.78271;-122.40164;1;1211836784;30788
9233;37.78435;-122.39824;1;1211836844;30788
9234;37.78527;-122.39421;1;1211836905;30788
9235;37.78948;-122.38694;1;1211836982;30788
9236;37.79603;-122.38048;1;1211837027;30788
9237;37.80646;-122.36874;1;1211837057;30788
9238;37.81588;-122.3568;1;1211837104;30788
9239;37.82028;-122.34116;1;1211837166;30788
9240;37.82197;-122.32437;1;1211837223;30788
9241;37.82441;-122.30833;1;1211837270;30788
9242;37.81649;-122.29884;1;1211837332;30788
9243;37.80326;-122.30158;1;1211837399;30788
9244;37.80233;-122.28507;1;1211837434;30788
9245;37.79652;-122.26994;1;1211837481;30788
9246;37.78945;-122.25544;1;1211837540;30788
9247;37.78396;-122.24114;1;1211837591;30788
9248;37.77379;-122.22983;1;1211837625;30788
9249;37.76783;-122.21993;1;1211837664;30788
9250;37.75654;-122.21043;1;1211837719;30788
9251;37.74547;-122.20092;1;1211837764;30788
9252;37.73705;-122.19691;1;1211837829;30788
9253;37.73003;-122.20003;1;1211837888;30788
9254;37.72695;-122.2016;1;1211837948;30788
9255;37.71857;-122.20363;1;1211838012;30788
9256;37.71389;-122.21382;1;1211838074;30788
9257;37.71205;-122.21248;1;1211838126;30788
9258;37.71208;-122.21246;1;1211838186;30788
9259;37.71161;-122.2107;0;1211838294;30788
9260;37.71779;-122.20504;0;1211838353;30788
9261;37.72757;-122.19865;0;1211838413;30788
9262;37.73157;-122.18863;0;1211838469;30788
9263;37.75013;-122.20459;0;1211838593;30788
9264;37.76146;-122.21457;0;1211838639;30788
9265;37.77215;-122.22461;0;1211838685;30788
9266;37.77972;-122.23807;0;1211838754;30788
9267;37.78847;-122.25081;0;1211838802;30788
9268;37.79461;-122.26526;0;1211838850;30788
9269;37.80088;-122.27944;0;1211838910;30788
9270;37.80925;-122.27558;0;1211838971;30788
9271;37.81198;-122.27368;0;1211839030;30788
9272;37.81717;-122.27536;0;1211839090;30788
9273;37.82102;-122.27711;0;1211839156;30788
9274;37.82266;-122.27957;0;1211839211;30788
9275;37.82266;-122.27961;0;1211839271;30788
9276;37.82264;-122.27959;0;1211839400;30788
9277;37.82265;-122.2796;0;1211839463;30788
9278;37.82265;-122.2796;0;1211839515;30788
9279;37.82265;-122.2796;0;1211839576;30788
9280;37.82265;-122.27961;0;1211839633;30788
9281;37.82167;-122.27999;0;1211839691;30788
9282;37.81826;-122.28309;0;1211839760;30788
9283;37.81743;-122.29052;0;1211839827;30788
9284;37.82169;-122.29788;0;1211839880;30788
9285;37.82531;-122.31266;0;1211839931;30788
9286;37.82164;-122.32838;0;1211839990;30788
9287;37.81878;-122.34488;0;1211840059;30788
9288;37.81386;-122.36023;0;1211840101;30788
9289;37.80435;-122.37138;0;1211840162;30788
9290;37.79415;-122.38229;0;1211840215;30788
9291;37.78528;-122.39255;0;1211840276;30788
9292;37.78987;-122.39563;0;1211840336;30788
9293;37.79212;-122.39796;0;1211840397;30788
9294;37.79249;-122.40034;0;1211840457;30788
9295;37.79532;-122.40162;0;1211840533;30788
9296;37.80266;-122.40305;0;1211840584;30788
9297;37.80607;-122.40443;0;1211840639;30788
9298;37.80767;-122.40787;0;1211840700;30788
9299;37.80798;-122.40862;0;1211840760;30788
9300;37.80831;-122.40953;0;1211840814;30788
9301;37.80837;-122.40985;0;1211840871;30788
9302;37.80837;-122.40986;0;1211840931;30788
9303;37.80838;-122.40986;1;1211840966;30788
9304;37.80843;-122.41056;1;1211840987;30788
9305;37.80854;-122.41249;1;1211841057;30788
9306;37.80679;-122.41385;1;1211841108;30788
9307;37.80392;-122.41326;1;1211841168;30788
9308;37.80259;-122.41302;1;1211841232;30788
9309;37.80177;-122.4128;1;1211841288;30788
9310;37.79743;-122.412;1;1211841348;30788
9311;37.79477;-122.41143;1;1211841408;30788
9312;37.79458;-122.41088;1;1211841446;30788
9313;37.79379;-122.40994;1;1211841506;30788
9314;37.79328;-122.40942;1;1211841567;30788
9315;37.79233;-122.41073;1;1211841627;30788
9316;37.79233;-122.41071;0;1211841630;30788
9317;37.79235;-122.4108;0;1211841690;30788
9318;37.79133;-122.41074;0;1211841750;30788
9319;37.79001;-122.4106;0;1211841810;30788
9320;37.78812;-122.41035;0;1211841870;30788
9321;37.78826;-122.40868;0;1211841931;30788
9322;37.78807;-122.40842;0;1211841991;30788
9323;37.78802;-122.40843;0;1211842052;30788
9324;37.78799;-122.40846;0;1211842112;30788
9325;37.78799;-122.40841;0;1211842173;30788
9326;37.78791;-122.40834;0;1211842229;30788
9327;37.78789;-122.40833;0;1211842288;30788
9328;37.78794;-122.40833;0;1211842350;30788
9329;37.78779;-122.40836;0;1211842410;30788
9330;37.7878;-122.40838;0;1211842473;30788
9331;37.7878;-122.40837;0;1211842506;30788
9332;37.78762;-122.40828;0;1211842529;30788
9333;37.78762;-122.40822;1;1211842555;30788
9334;37.78745;-122.40827;1;1211842593;30788
9335;37.78712;-122.41032;1;1211842653;30788
9336;37.78974;-122.41201;1;1211842713;30788
9337;37.79173;-122.4117;1;1211842749;30788
9338;37.79429;-122.41136;1;1211842807;30788
9339;37.79851;-122.41216;1;1211842867;30788
9340;37.80022;-122.41103;1;1211842928;30788
9341;37.80063;-122.408;1;1211842988;30788
9342;37.80115;-122.40447;1;1211843055;30788
9343;37.80285;-122.4049;1;1211843120;30788
9344;37.80192;-122.40455;1;1211843170;30788
9345;37.80189;-122.40452;1;1211843240;30788
9346;37.80192;-122.40453;1;1211843293;30788
9347;37.80191;-122.40453;1;1211843359;30788
9348;37.80192;-122.40453;1;1211843388;30788
9349;37.80215;-122.40461;0;1211843389;30788
9350;37.80155;-122.40457;0;1211843450;30788
9351;37.80057;-122.40841;0;1211843509;30788
9352;37.80027;-122.41022;0;1211843569;30788
9353;37.80015;-122.41015;1;1211843593;30788
9354;37.79968;-122.4093;1;1211843650;30788
9355;37.79767;-122.40864;1;1211843710;30788
9356;37.79601;-122.40838;1;1211843770;30788
9357;37.79481;-122.40805;1;1211843836;30788
9358;37.79409;-122.40794;1;1211843891;30788
9359;37.78982;-122.40707;1;1211843951;30788
9360;37.78899;-122.41008;1;1211844011;30788
9361;37.78846;-122.41449;1;1211844078;30788
9362;37.78749;-122.42149;1;1211844137;30788
9363;37.78728;-122.42327;1;1211844199;30788
9364;37.78572;-122.42473;1;1211844252;30788
9365;37.78146;-122.42464;1;1211844312;30788
9366;37.78115;-122.42714;1;1211844335;30788
9367;37.78008;-122.43533;1;1211844400;30788
9368;37.77884;-122.44552;1;1211844472;30788
9369;37.7781;-122.44697;1;1211844517;30788
9370;37.76905;-122.44714;1;1211844642;30788
9371;37.76527;-122.4477;1;1211844696;30788
9372;37.76505;-122.4485;0;1211844727;30788
9373;37.76667;-122.45012;0;1211844782;30788
9374;37.76526;-122.4477;0;1211844833;30788
9375;37.76193;-122.44685;0;1211844890;30788
9376;37.75835;-122.44481;0;1211844959;30788
9377;37.75443;-122.44203;0;1211845003;30788
9378;37.75009;-122.44344;0;1211845076;30788
9379;37.74668;-122.44416;0;1211845126;30788
9380;37.74876;-122.43649;0;1211845187;30788
9381;37.74902;-122.43155;0;1211845256;30788
9382;37.74871;-122.42718;0;1211845307;30788
9383;37.74878;-122.42255;0;1211845368;30788
9384;37.74887;-122.42072;0;1211845428;30788
9385;37.74913;-122.41666;0;1211845488;30788
9386;37.7486;-122.41634;0;1211845557;30788
9387;37.74857;-122.41629;0;1211845593;30788
9388;37.74857;-122.41629;0;1211845689;30788
9389;37.74857;-122.41629;0;1211845723;30788
9390;37.74858;-122.41631;0;1211845726;30788
9391;37.74837;-122.41593;0;1211845791;30788
9392;37.74828;-122.41173;0;1211845846;30788
9393;37.74862;-122.40705;0;1211845910;30788
9394;37.74949;-122.40024;0;1211845966;30788
9395;37.75023;-122.3934;0;1211846026;30788
9396;37.75023;-122.39339;0;1211846086;30788
9397;37.7516;-122.39353;0;1211846147;30788
9398;37.75096;-122.39487;0;1211846207;30788
9399;37.75154;-122.39535;0;1211846268;30788
9400;37.75154;-122.39533;0;1211846328;30788
9401;37.75141;-122.39476;0;1211846389;30788
9402;37.7514;-122.39476;0;1211846449;30788
9403;37.75144;-122.39475;0;1211846510;30788
9404;37.75143;-122.39475;0;1211846571;30788
9405;37.75147;-122.39477;0;1211846631;30788
9406;37.75143;-122.39476;0;1211846691;30788
9407;37.75146;-122.39476;0;1211846752;30788
9408;37.75144;-122.39476;0;1211846812;30788
9409;37.75142;-122.39476;0;1211846842;30788
9410;37.75148;-122.39479;0;1211846902;30788
9411;37.75148;-122.39479;0;1211846962;30788
9412;37.75147;-122.39478;0;1211847022;30788
9413;37.75147;-122.39478;0;1211847084;30788
9414;37.75146;-122.39476;0;1211847144;30788
9415;37.75146;-122.39476;0;1211847205;30788
9416;37.75134;-122.39492;0;1211847265;30788
9417;37.74982;-122.39383;0;1211847326;30788
9418;37.75156;-122.39396;0;1211847386;30788
9419;37.75157;-122.39396;0;1211847447;30788
9420;37.75158;-122.39396;0;1211847507;30788
9421;37.75157;-122.39396;0;1211847568;30788
9422;37.75157;-122.39396;0;1211847628;30788
9423;37.75159;-122.39397;0;1211847689;30788
9424;37.75157;-122.39397;0;1211847749;30788
9425;37.75153;-122.39397;0;1211847810;30788
9426;37.75156;-122.39397;0;1211847870;30788
9427;37.75154;-122.39396;0;1211847931;30788
9428;37.75155;-122.39396;0;1211847992;30788
9429;37.75156;-122.39396;0;1211848053;30788
9430;37.75157;-122.39397;0;1211848113;30788
9431;37.75157;-122.39396;0;1211848174;30788
9432;37.75157;-122.39397;0;1211848234;30788
9433;37.75156;-122.39399;0;1211848295;30788
9434;37.75151;-122.39399;0;1211848355;30788
9435;37.7515;-122.39398;0;1211848416;30788
9436;37.75151;-122.39398;0;1211848476;30788
9437;37.75153;-122.39398;0;1211848537;30788
9438;37.75154;-122.39404;0;1211848597;30788
9439;37.75154;-122.39402;0;1211848660;30788
9440;37.75154;-122.394;0;1211848718;30788
9441;37.75155;-122.394;0;1211848779;30788
9442;37.75155;-122.39398;0;1211848840;30788
9443;37.75156;-122.39398;0;1211848891;30788
9444;37.75156;-122.39398;0;1211848950;30788
9445;37.75156;-122.39399;0;1211849011;30788
9446;37.75154;-122.39438;0;1211849072;30788
9447;37.75191;-122.39473;0;1211849133;30788
9448;37.75148;-122.39464;0;1211849193;30788
9449;37.75149;-122.39464;0;1211849221;30788
9450;37.75149;-122.39465;0;1211849281;30788
9451;37.7515;-122.39465;0;1211849342;30788
9452;37.75149;-122.39468;0;1211849402;30788
9453;37.7515;-122.39467;0;1211849463;30788
9454;37.7515;-122.39466;0;1211849523;30788
9455;37.75149;-122.39464;0;1211849584;30788
9456;37.75149;-122.39464;0;1211849644;30788
9457;37.75148;-122.39464;0;1211849705;30788
9458;37.75149;-122.39464;0;1211849765;30788
9459;37.7515;-122.39463;0;1211849831;30788
9460;37.75152;-122.39464;0;1211849886;30788
9461;37.75151;-122.39464;0;1211849947;30788
9462;37.75151;-122.39464;0;1211850008;30788
9463;37.7515;-122.39464;0;1211850069;30788
9464;37.7515;-122.39465;0;1211850129;30788
9465;37.75149;-122.39464;0;1211850194;30788
9466;37.75149;-122.39464;0;1211850254;30788
9467;37.75149;-122.39466;0;1211850310;30788
9468;37.75149;-122.39466;0;1211850375;30788
9469;37.75147;-122.39466;0;1211850435;30788
9470;37.75148;-122.39465;0;1211850495;30788
9471;37.75148;-122.39465;0;1211850550;30788
9472;37.75145;-122.39462;0;1211850616;30788
9473;37.75147;-122.39464;0;1211850676;30788
9474;37.75147;-122.39464;0;1211850741;30788
9475;37.75146;-122.39465;0;1211850791;30788
9476;37.75146;-122.39465;0;1211850852;30788
9477;37.75147;-122.39465;0;1211850911;30788
9478;37.75146;-122.39463;0;1211850976;30788
9479;37.75145;-122.39463;0;1211851037;30788
9480;37.75146;-122.39463;0;1211851076;30788
9481;37.75147;-122.39461;0;1211851137;30788
9482;37.75148;-122.39461;0;1211851197;30788
9483;37.75149;-122.39461;0;1211851257;30788
9484;37.75148;-122.39462;0;1211851317;30788
9485;37.75147;-122.39458;0;1211851371;30788
9486;37.75149;-122.3946;0;1211851431;30788
9487;37.75148;-122.39461;0;1211851491;30788
9488;37.75148;-122.39463;0;1211851551;30788
9489;37.75147;-122.39462;0;1211851612;30788
9490;37.75148;-122.3946;0;1211851672;30788
9491;37.75147;-122.3946;0;1211851733;30788
9492;37.75147;-122.39461;0;1211851793;30788
9493;37.75138;-122.39487;0;1211851854;30788
9494;37.75132;-122.39502;0;1211851914;30788
9495;37.75132;-122.39503;0;1211851980;30788
9496;37.75131;-122.39503;0;1211852050;30788
9497;37.75142;-122.3948;0;1211852097;30788
9498;37.75142;-122.39483;0;1211852157;30788
9499;37.75142;-122.39487;0;1211852218;30788
9500;37.7513;-122.39489;0;1211852278;30788
9501;37.75138;-122.39489;0;1211852340;30788
9502;37.75132;-122.39489;0;1211852400;30788
9503;37.75131;-122.39488;1;1211852413;30788
9504;37.84475;-122.24707;0;1211852428;30788
9505;37.82799;-122.27365;0;1211852430;30788
9506;37.81498;-122.29426;0;1211852433;30788
9507;37.80308;-122.3131;0;1211852437;30788
9508;37.79162;-122.33124;0;1211852446;30788
9509;37.77733;-122.35384;0;1211852448;30788
9510;37.76784;-122.36879;0;1211852456;30788
9511;37.75891;-122.38289;0;1211852468;30788
9512;37.75136;-122.39482;0;1211852554;30788
9513;37.75049;-122.39535;0;1211852615;30788
9514;37.75;-122.39256;0;1211852680;30788
9515;37.74504;-122.39509;0;1211852735;30788
9516;37.73433;-122.40507;0;1211852790;30788
9517;37.72788;-122.40291;0;1211852814;30788
9518;37.71473;-122.39791;0;1211852860;30788
9519;37.70167;-122.39355;0;1211852912;30788
9520;37.68807;-122.39048;0;1211852978;30788
9521;37.67442;-122.38951;0;1211853004;30788
9522;37.66345;-122.39969;0;1211853048;30788
9523;37.65114;-122.40698;0;1211853098;30788
9524;37.63761;-122.40482;0;1211853145;30788
9525;37.62388;-122.40141;0;1211853195;30788
9526;37.61459;-122.39281;0;1211853256;30788
9527;37.61578;-122.38766;0;1211853325;30788
9528;37.61579;-122.38888;0;1211853383;30788
9529;37.6162;-122.38937;0;1211853446;30788
9530;37.61441;-122.39477;1;1211859773;30788
9531;37.61414;-122.39531;0;1211859786;30788
9532;37.61455;-122.3974;1;1211859787;30788
9533;37.64139;-122.40609;1;1211859882;30788
9534;37.65515;-122.40672;1;1211859927;30788
9535;37.66589;-122.39638;1;1211859981;30788
9536;37.67822;-122.38827;1;1211860044;30788
9537;37.69406;-122.39157;1;1211860102;30788
9538;37.70728;-122.39459;1;1211860124;30788
9539;37.72011;-122.39982;1;1211860178;30788
9540;37.73317;-122.40541;1;1211860225;30788
9541;37.74652;-122.4046;1;1211860293;30788
9542;37.77224;-122.40644;1;1211860396;30788
9543;37.77962;-122.39845;1;1211860462;30788
9544;37.78433;-122.3983;1;1211860517;30788
9545;37.78722;-122.39464;1;1211860578;30788
9546;37.78785;-122.39377;1;1211860638;30788
9547;37.78928;-122.39202;1;1211860698;30788
9548;37.79243;-122.39539;1;1211860771;30788
9549;37.79463;-122.39623;1;1211860836;30788
9550;37.79463;-122.39623;1;1211860866;30788
9551;37.79363;-122.39637;0;1211860883;30788
9552;37.79416;-122.39636;1;1211860890;30788
9553;37.79409;-122.40131;1;1211860945;30788
9554;37.79334;-122.40553;1;1211861034;30788
9555;37.79309;-122.40834;1;1211861065;30788
9556;37.79247;-122.41363;1;1211861127;30788
9557;37.79311;-122.41446;1;1211861172;30788
9558;37.79311;-122.41448;0;1211861174;30788
9559;37.79478;-122.41662;0;1211861238;30788
9560;37.79448;-122.41916;0;1211861294;30788
9561;37.79565;-122.42177;0;1211861354;30788
9562;37.79585;-122.42314;0;1211861420;30788
9563;37.80127;-122.42457;0;1211861535;30788
9564;37.80059;-122.43069;0;1211861608;30788
9565;37.79944;-122.43987;0;1211861657;30788
9566;37.7994;-122.44242;0;1211861717;30788
9567;37.79943;-122.44243;0;1211861786;30788
9568;37.79994;-122.44282;0;1211861838;30788
9569;37.80017;-122.44151;1;1211861925;30788
9570;37.7994;-122.44115;1;1211861947;30788
9571;37.7998;-122.43615;1;1211862007;30788
9572;37.80055;-122.43062;1;1211862057;30788
9573;37.79896;-122.42411;1;1211862122;30788
9574;37.79629;-122.41853;1;1211862177;30788
9575;37.79655;-122.41014;1;1211862237;30788
9576;37.79456;-122.40975;1;1211862298;30788
9577;37.79226;-122.41084;1;1211862358;30788
9578;37.79236;-122.4107;1;1211862410;30788
9579;37.79246;-122.41086;0;1211862412;30788
9580;37.79041;-122.41048;0;1211862472;30788
9581;37.78925;-122.4103;0;1211862532;30788
9582;37.78665;-122.40989;0;1211862594;30788
9583;37.7861;-122.40954;0;1211862652;30788
9584;37.78606;-122.40969;0;1211862713;30788
9585;37.78609;-122.40957;0;1211862773;30788
9586;37.78604;-122.40945;0;1211862834;30788
9587;37.78599;-122.40909;0;1211862894;30788
9588;37.78606;-122.40902;0;1211862955;30788
9589;37.78611;-122.40928;0;1211863015;30788
9590;37.78627;-122.4095;0;1211863066;30788
9591;37.78628;-122.40956;0;1211863129;30788
9592;37.7862;-122.40963;0;1211863184;30788
9593;37.78589;-122.40965;0;1211863247;30788
9594;37.78563;-122.40983;0;1211863305;30788
9595;37.78569;-122.40962;0;1211863366;30788
9596;37.78565;-122.40971;0;1211863417;30788
9597;37.78521;-122.41005;0;1211863477;30788
